	gini	name1	gini_IGH	gini_TRB
203	0.42497650621280153	TCGA-EE-A2MP	0.0	0.5269827072152653
204	0.9112003492540981	TCGA-EB-A44R	0.9016207158379808	0.4935400516795866
205	0.8148389033420051	TCGA-FW-A5DX	0.752454530822469	0.15
206	0.7435298272462403	TCGA-W3-A825	0.8564520041234612	0.2867063492063492
207	0.6936799780254461	TCGA-EE-A2MF	0.5512944759795099	0.3783068783068783
208	0.3489177489177489	TCGA-EB-A4P0	0.3157894736842105	0.3673469387755102
209	0.573536090835361	TCGA-EE-A17Y	0.4644326866549089	0.0
210	0.935382541821707	TCGA-D3-A1Q9	0.7457097457627119	0.4864864864864865
211	0.6573129124973387	TCGA-EE-A2MJ	0.613870679161717	0.40331594634873325
212	0.8700134853673576	TCGA-GF-A6C9	0.801754952514434	0.2719298245614035
213	0.7753043941409199	TCGA-ER-A199	0.7164924052031336	0.17876932050160396
214	0.8259443442272169	TCGA-EE-A2MM	0.8515742419312354	0.17366946778711484
215	0.9033434843950304	TCGA-W3-AA1R	0.9561430752050115	0.1763668430335097
216	0.8885704424913091	TCGA-DA-A1I1	0.7229935576512594	0.2579578338156263
217	0.8380411963848319	TCGA-EE-A3J3	0.8274090452261307	0.036923076923076927
218	0.41934974747474746	TCGA-GN-A4U5	0.16666666666666666	0.5169288645690835
219	0.6139910464410343	TCGA-D3-A51T	0.4921277352784202	0.0
220	0.8662723259545364	TCGA-DA-A1I5	0.779207289481262	0.28505291005291006
221	0.8989574130833913	TCGA-RP-A693	0.8484768555043981	0.37037037037037035
222	0.9252225803154728	TCGA-D3-A3MR	0.908939066747734	0.36093085701499217
223	0.23078519804502481	TCGA-FS-A1ZG	0.15416666666666667	0.13333333333333333
224	0.8477654414968512	TCGA-EE-A2M8	0.843942502816369	0.3899140737376032
225	0.7029412520363503	TCGA-D3-A3C8	0.5852462331883912	0.5301183881829044
226	0.9285710129225244	TCGA-HR-A2OH	0.917067528599043	0.41756697408871324
227	0.4768407212622089	TCGA-D3-A2JE	0.26429521276595747	0.0
228	0.8182575811024027	TCGA-D3-A8GM	0.804365169709034	0.28523936170212766
229	0.7601728803821964	TCGA-EE-A2M5	0.7742104475377938	0.13333333333333333
230	0.25963613937711993	TCGA-EB-A299	0.16666666666666666	0.2619047619047619
231	0.8864839481101273	TCGA-WE-A8ZX	0.9017788045704921	0.19
232	0.8159256700424276	TCGA-BF-A1PX	0.6920289323224391	0.45780863013220774
233	0.9162758381101268	TCGA-D3-A8GK	0.8850947158524427	0.0
234	0.721013744690892	TCGA-BF-A3DJ	0.3996781979082864	0.531986531986532
235	0.7748216117018406	TCGA-EB-A5SE	0.6591834488830197	0.08888888888888889
236	0.7230276074848739	TCGA-FW-A3I3	0.4876660341555977	0.23376623376623376
237	0.8788777778476147	TCGA-BF-A5EO	0.7449114459423738	0.39327731092436974
238	0.7342864369187668	TCGA-EB-A4XL	0.5227701746106654	0.13027295285359802
239	0.883800317199969	TCGA-EB-A5UL	0.8473039764639286	0.3728146853146853
240	0.559734400813318	TCGA-ER-A19J	0.1590909090909091	0.2878787878787879
241	0.13657407407407407	TCGA-FS-A4FB	0.0	0.0
242	0.7860580049421251	TCGA-D3-A3ML	0.4382716049382716	0.0
243	0.265625	TCGA-BF-A9VF	0.26666666666666666	0.0
244	0.5466160242389695	TCGA-FS-A1ZM	0.26854219948849106	0.7319508448540707
245	0.8555371975586524	TCGA-ER-A195	0.7570020157595748	0.41745283018867924
246	0.2215909090909091	TCGA-EE-A180	0.0	0.09722222222222222
247	0.14565826330532214	TCGA-BF-A5EP	0.16666666666666666	0.0
248	0.5946542515768674	TCGA-BF-A1Q0	0.46570048309178746	0.23787878787878788
249	0.953195881777992	TCGA-D3-A2JP	0.7978201099764336	0.14936128398296758
250	0.8084628728238795	TCGA-EE-A3AB	0.8842800715782123	0.06190476190476191
251	0.46794871794871795	TCGA-BF-A3DM	0.1	0.0
252	0.7489883560377912	TCGA-D3-A3C1	0.7652374947456915	0.24074074074074073
253	0.6102181400688863	TCGA-WE-A8ZY	0.4851190476190476	0.0
254	0.9242095915513924	TCGA-DA-A3F2	0.8807805215575117	0.5791648507739738
255	0.8964245014245015	TCGA-EB-A24C	0.8322524101665206	0.0
256	0.7310495626822158	TCGA-W3-AA1V	0.4130958112662494	0.07051282051282051
257	0.7568166374811423	TCGA-FW-A3TU	0.6314411168212338	0.24728260869565216
258	0.8174107795068987	TCGA-ER-A19D	0.7467725002837362	0.03499142367066895
259	0.5259259259259259	TCGA-3N-A9WB	0.0	0.0
260	0.6011274503811818	TCGA-D3-A3C3	0.4914838579635166	0.3425
261	0.6975620008406893	TCGA-DA-A1HY	0.24883720930232558	0.0
262	0.8329237804760787	TCGA-Z2-A8RT	0.684061029053725	0.15826801045166106
263	0.7440736179961338	TCGA-FS-A1ZZ	0.6292937887443782	0.0
264	0.8437375333805657	TCGA-D3-A1QA	0.7951344284658671	0.1868279569892473
265	0.8888695637293604	TCGA-DA-A1HV	0.7295677213592455	0.32894736842105265
266	0.4919654316762214	TCGA-EB-A44P	0.33771929824561403	0.5
267	0.8174791072479515	TCGA-ER-A19E	0.5462426035502959	0.0
268	0.8338463159441785	TCGA-EB-A4IS	0.7313050918802109	0.56311168681635
269	0.627473872945327	TCGA-D3-A2JD	0.5894475916639568	0.23512458987319323
270	0.7358843998643086	TCGA-FR-A729	0.6769820761147188	0.14512195121951219
271	0.9266900418141348	TCGA-EE-A2GI	0.8929887842336656	0.25692904656319293
272	0.4975580959889623	TCGA-ER-A2NG	0.42496108674119143	0.37075008762705924
273	0.9104022236807029	TCGA-EE-A20F	0.8483569095026027	0.31753246753246755
274	0.0	TCGA-D3-A3C6	0.0	0.0
275	0.90333992247718	TCGA-EE-A2GB	0.8603858444786365	0.17045454545454544
276	0.8966386856441518	TCGA-D3-A8GS	0.8681224136303107	0.13862289101687186
277	0.4336111111111111	TCGA-D3-A8GV	0.25	0.0
278	0.8346326081614438	TCGA-ER-A19G	0.7970472336120135	0.2672672672672673
279	0.36357860450777096	TCGA-EB-A5KH	0.2094741416775315	0.15
280	0.8257645667444663	TCGA-EE-A2MN	0.7751139468901586	0.15383726306056403
281	0.3442221314822376	TCGA-GN-A4U7	0.0	0.0
282	0.9178824220337451	TCGA-D3-A2JO	0.9082845539681197	0.5281462750437658
283	0.8616306501116301	TCGA-EE-A2A6	0.8213689541139964	0.28436791383219956
284	0.7209896650205587	TCGA-WE-AA9Y	0.6369150553388775	0.0
285	0.4150375939849624	TCGA-GF-A769	0.16666666666666666	0.0
286	0.7103788248878625	TCGA-EB-A4OZ	0.5685714285714286	0.24777183600713013
287	0.9269291031887266	TCGA-EB-A82B	0.8665551196460216	0.5294117647058824
288	0.5158541055718475	TCGA-FR-A69P	0.375	0.13333333333333333
289	0.6432653691689836	TCGA-YG-AA3P	0.608	0.15
290	0.8490867009472841	TCGA-ER-A19W	0.8523534770725782	0.17992390986245244
291	0.8668162920656043	TCGA-EE-A2ME	0.8249705905068773	0.28400127953205684
292	0.7671646415185588	TCGA-FW-A3R5	0.5630275521579869	0.28793103448275864
293	0.924567949158832	TCGA-D3-A8GD	0.9403647170856264	0.28706199460916443
294	0.7216481187069422	TCGA-D3-A2J6	0.0	0.7667750517292344
295	0.9083773716035265	TCGA-DA-A1IB	0.8561107858252687	0.3036357235441904
296	0.6477314258862842	TCGA-EB-A82C	0.4123354123354123	0.0
297	0.645014917259428	TCGA-EB-A5VV	0.4331369246122405	0.1838653790074961
298	0.6673835237160207	TCGA-EB-A4OY	0.6625	0.32142857142857145
299	0.79918454651127	TCGA-D3-A3CF	0.740326575052584	0.14245278163758943
300	0.33276740237691	TCGA-D3-A8GR	0.0	0.0
301	0.8554041189159225	TCGA-XV-AAZY	0.7791798107255521	0.10598153352067442
302	0.7365079365079366	TCGA-BF-A1PU	0.0	0.0
303	0.7387426348296431	TCGA-D3-A3BZ	0.7088090980616552	0.26161207213838794
304	0.8442589473417593	TCGA-ER-A198	0.7996002610540055	0.21428571428571427
305	0.8803871649238563	TCGA-D9-A3Z4	0.7357103252091319	0.13364413364413363
306	0.16557093425605537	TCGA-EB-A5UN	0.0	0.09722222222222222
307	0.8914763062722191	TCGA-D3-A8GJ	0.8799027534542763	0.37444614209320093
308	0.8672019339256752	TCGA-EE-A29H	0.8419152728671978	0.13865546218487396
309	0.5358411917452508	TCGA-EB-A431	0.3080357142857143	0.13333333333333333
310	0.7298677042274884	TCGA-GN-A26C	0.7137433624735232	0.40353718168540037
311	0.888816919789449	TCGA-D9-A6E9	0.8894118990562621	0.699322595829155
312	0.7804753147906929	TCGA-EB-A430	0.4818978658536585	0.4369047619047619
313	0.6171652421652422	TCGA-OD-A75X	0.5187556154537286	0.15
314	0.7968697047339167	TCGA-D3-A2JG	0.6659497981836529	0.20606060606060606
315	0.7666315610493282	TCGA-ER-A3ET	0.7165812565812566	0.14423076923076922
316	0.33378378378378376	TCGA-YD-A89C	0.0	0.0
317	0.8005341478988793	TCGA-D3-A2JN	0.7516688868905634	0.646505376344086
318	0.6966156574822636	TCGA-DA-A3F3	0.6105248917748918	0.06593406593406594
319	0.9084926895204923	TCGA-FS-A1ZT	0.8595704292625805	0.2829537612146308
320	0.7549530761209593	TCGA-WE-A8K5	0.7829403606102635	0.10714285714285714
321	0.5085673253107512	TCGA-W3-AA21	0.27976190476190477	0.07575757575757576
322	0.6275569687334394	TCGA-EE-A29Q	0.6696333969061242	0.15873015873015872
323	0.7394412264454125	TCGA-D3-A1Q3	0.6066879319716575	0.23565612218094487
324	0.9625438891048748	TCGA-ER-A42L	0.9036427483499746	0.5856466765557675
325	0.20195879770347855	TCGA-ER-A19K	0.0	0.2113095238095238
326	0.8867264899160564	TCGA-EE-A2MC	0.8777420581607773	0.40796201607012417
327	0.9223888676612365	TCGA-EE-A2GH	0.9041462741681393	0.3202412305813199
328	0.3672498597202493	TCGA-D3-A8GE	0.4268837803320562	0.12151490733279613
329	0.980177965728382	TCGA-WE-A8ZN	0.6447963800904978	0.36741388737014763
330	0.6809594395328016	TCGA-D3-A51H	0.5309026971436155	0.20253960765813578
331	0.5080802149243214	TCGA-FS-A1ZN	0.3788896746817539	0.13333333333333333
332	0.9414812408428672	TCGA-EB-A85J	0.9103351355571604	0.3392255892255892
333	0.5141560938100731	TCGA-WE-A8K4	0.32592592592592595	0.5174049478216449
334	0.4569072198258453	TCGA-EE-A2M7	0.4045058139534884	0.1203635470400393
335	0.578512042971634	TCGA-BF-AAOX	0.39173789173789175	0.08181818181818182
336	0.14423076923076922	TCGA-FS-A1ZE	0.0	0.13333333333333333
337	0.20923913043478262	TCGA-EE-A20C	0.26666666666666666	0.0
338	0.47214854111405835	TCGA-FS-A1YY	0.0	0.0
339	0.8162679286534494	TCGA-D3-A2J8	0.7431899848877778	0.380149919890135
340	0.9474375862438429	TCGA-EB-A551	0.9338406959064813	0.6194276279581729
341	0.806185118001625	TCGA-D3-A1Q4	0.7926652196691865	0.0
342	0.14432565789473684	TCGA-FS-A4F2	0.0	0.0
343	0.07710651828298887	TCGA-FR-A726	0.0	0.0
344	0.8350518149794359	TCGA-D9-A1JX	0.8491029522410519	0.3657548125633232
345	0.9253673583193741	TCGA-EE-A2GC	0.8701667059047747	0.3235294117647059
346	0.6741746379039112	TCGA-EE-A2M6	0.5846343237647585	0.3076923076923077
347	0.40205128205128204	TCGA-W3-A828	0.11538461538461539	0.0
348	0.6222772340818218	TCGA-D3-A1Q8	0.5130207411497899	0.08521303258145363
349	0.5869225153822087	TCGA-EE-A2GP	0.373904576436222	0.1258741258741259
